top_k_indices
"[3, 1040, 177, 618, 15, 74, 488, 1412, 647, 883]"
"[3, 1040, 177, 618, 15, 74, 488, 1412, 647, 883]"
"[386, 34, 933, 1172, 180, 1601, 1418, 763, 956, 752]"
"[1647, 497, 181, 807, 596, 1368, 877, 857, 888, 1106]"
"[622, 1615, 1036, 952, 174, 188, 288, 470, 919, 1139]"
"[282, 710, 185, 621, 1271, 317, 1249, 1356, 1380, 932]"
"[1630, 345, 1007, 1445, 168, 614, 825, 406, 447, 1249]"
"[1412, 216, 859, 986, 444, 1498, 391, 1193, 1490, 826]"
"[1412, 216, 859, 986, 444, 1498, 391, 1193, 1490, 826]"
"[952, 1436, 1110, 1173, 699, 921, 480, 1314, 682, 677]"
"[87, 494, 1298, 926, 1531, 1369, 1247, 961, 1488, 919]"
"[87, 494, 1298, 926, 1531, 1369, 1247, 961, 1488, 919]"
"[210, 874, 359, 178, 67, 378, 377, 241, 163, 1431]"
"[588, 1610, 1004, 1261, 227, 1019, 544, 1211, 1271, 238]"
"[193, 413, 573, 142, 395, 956, 1018, 763, 76, 283]"
"[118, 1072, 466, 1028, 8, 806, 28, 532, 268, 13]"
"[647, 1412, 883, 380, 488, 532, 3, 1439, 1040, 375]"
"[647, 1412, 883, 380, 488, 532, 3, 1439, 1040, 375]"
"[647, 1412, 883, 380, 488, 532, 3, 1439, 1040, 375]"
"[647, 1412, 883, 380, 488, 532, 3, 1439, 1040, 375]"
"[806, 537, 1132, 506, 15, 1358, 950, 532, 730, 1044]"
"[806, 537, 1132, 506, 15, 1358, 950, 532, 730, 1044]"
"[719, 1486, 1627, 1399, 1647, 396, 1120, 1345, 747, 717]"
"[1607, 808, 1229, 1488, 55, 902, 29, 684, 639, 889]"
"[1155, 628, 966, 1551, 1073, 74, 997, 756, 1557, 284]"
"[1155, 628, 966, 1551, 1073, 74, 997, 756, 1557, 284]"
"[676, 505, 1141, 1434, 645, 15, 267, 1396, 177, 537]"
"[98, 571, 1255, 470, 339, 315, 714, 760, 178, 572]"
"[359, 926, 219, 192, 1002, 115, 1237, 604, 471, 1076]"
"[722, 15, 162, 866, 2, 1162, 1262, 265, 1063, 724]"
"[251, 947, 38, 1309, 535, 290, 1185, 988, 206, 788]"
"[526, 725, 820, 176, 1358, 1575, 1332, 485, 84, 1595]"
"[1412, 1040, 216, 827, 1193, 986, 1490, 618, 1013, 444]"
"[1412, 1040, 216, 827, 1193, 986, 1490, 618, 1013, 444]"
"[1412, 1040, 216, 827, 1193, 986, 1490, 618, 1013, 444]"
"[13, 1358, 555, 519, 725, 642, 337, 296, 335, 265]"
"[416, 1556, 1481, 1537, 1480, 1134, 315, 1122, 46, 1535]"
"[1134, 239, 1480, 1122, 315, 1055, 1481, 336, 197, 1594]"
"[1134, 239, 1480, 1122, 315, 1055, 1481, 336, 197, 1594]"
"[1027, 641, 498, 1274, 382, 746, 1502, 611, 662, 1400]"
"[1032, 1053, 126, 541, 255, 1247, 499, 1279, 212, 129]"
"[543, 77, 565, 557, 746, 136, 1631, 1027, 1401, 398]"
"[194, 61, 1500, 314, 342, 499, 1028, 1072, 634, 466]"
"[194, 1557, 628, 314, 499, 382, 61, 1053, 1020, 1139]"
"[194, 1557, 628, 314, 499, 382, 61, 1053, 1020, 1139]"
"[194, 1557, 628, 314, 499, 382, 61, 1053, 1020, 1139]"
"[955, 1085, 215, 1112, 1388, 996, 923, 514, 509, 1507]"
"[1053, 499, 628, 382, 1480, 1557, 966, 194, 1055, 207]"
"[1053, 499, 628, 382, 1480, 1557, 966, 194, 1055, 207]"
"[1053, 499, 628, 382, 1480, 1557, 966, 194, 1055, 207]"
"[777, 165, 1327, 351, 1134, 855, 837, 1523, 102, 578]"
"[565, 475, 398, 1627, 1298, 743, 1265, 1129, 1247, 926]"
"[201, 1229, 951, 720, 1607, 1390, 1112, 89, 775, 173]"
"[51, 1455, 641, 529, 756, 1155, 1431, 1457, 1456, 163]"
"[13, 342, 1457, 268, 118, 335, 1455, 969, 194, 730]"
"[178, 210, 3, 1431, 529, 1619, 1062, 486, 377, 1063]"
"[178, 210, 3, 1431, 529, 1619, 1062, 486, 377, 1063]"
"[84, 725, 823, 788, 1595, 176, 420, 846, 820, 784]"
"[84, 725, 823, 788, 1595, 176, 420, 846, 820, 784]"
"[617, 1438, 1475, 1092, 1115, 777, 204, 762, 1552, 1332]"
"[1062, 921, 486, 210, 1457, 178, 1619, 529, 3, 565]"
"[1132, 537, 728, 490, 6, 1516, 1325, 473, 1191, 88]"
"[492, 570, 1040, 1368, 6, 858, 883, 645, 857, 1013]"
"[1527, 1288, 1220, 1444, 1280, 1229, 795, 1480, 1607, 794]"
"[911, 170, 621, 168, 1145, 616, 986, 326, 216, 190]"
"[859, 277, 902, 986, 1193, 665, 878, 1283, 1532, 444]"
"[859, 277, 902, 986, 1193, 665, 878, 1283, 1532, 444]"
"[859, 277, 902, 986, 1193, 665, 878, 1283, 1532, 444]"
"[1288, 1527, 1607, 1229, 1068, 1220, 914, 669, 889, 859]"
"[165, 1068, 908, 173, 1598, 1490, 155, 805, 889, 996]"
"[165, 1068, 908, 173, 1598, 1490, 155, 805, 889, 996]"
"[165, 1068, 908, 173, 1598, 1490, 155, 805, 889, 996]"
"[165, 1068, 908, 173, 1598, 1490, 155, 805, 889, 996]"
"[1525, 258, 561, 1511, 716, 372, 308, 444, 553, 1199]"
"[894, 1115, 1552, 249, 578, 902, 577, 1607, 1532, 284]"
"[900, 1322, 546, 1019, 1211, 348, 1018, 81, 1068, 888]"
"[900, 1322, 546, 1019, 1211, 348, 1018, 81, 1068, 888]"
"[393, 1354, 234, 1025, 1324, 830, 350, 1147, 1370, 1375]"
"[615, 827, 986, 1193, 859, 1527, 444, 1013, 216, 919]"
"[84, 617, 1204, 246, 567, 1515, 522, 1605, 1476, 788]"
"[926, 18, 277, 1357, 63, 808, 1369, 318, 930, 55]"
"[1072, 1113, 1071, 969, 101, 130, 1602, 1068, 513, 954]"
"[497, 201, 965, 1506, 596, 478, 777, 607, 395, 1281]"
"[1400, 498, 53, 192, 875, 77, 1612, 655, 1635, 1508]"
"[1006, 717, 1541, 64, 774, 185, 557, 1119, 282, 675]"
"[475, 240, 1333, 1298, 565, 568, 1536, 255, 105, 1523]"
"[914, 173, 1339, 805, 548, 925, 458, 255, 832, 1623]"
"[1011, 1537, 255, 1185, 1444, 129, 339, 1495, 1280, 1278]"
"[1011, 1537, 255, 1185, 1444, 129, 339, 1495, 1280, 1278]"
"[808, 1607, 801, 738, 1340, 63, 1327, 1087, 1544, 777]"
"[832, 577, 126, 1548, 28, 1552, 343, 173, 1210, 1641]"
"[1403, 1555, 1334, 1326, 1197, 996, 1331, 1118, 227, 472]"
"[249, 1115, 1552, 577, 578, 1476, 1143, 712, 126, 1407]"
"[249, 1115, 1552, 577, 578, 1476, 1143, 712, 126, 1407]"
"[769, 1123, 578, 1607, 541, 1267, 1229, 684, 251, 55]"
"[310, 1093, 915, 1033, 391, 411, 1237, 327, 809, 1002]"
"[684, 1536, 541, 1185, 782, 173, 1468, 251, 1607, 699]"
"[684, 1536, 541, 1185, 782, 173, 1468, 251, 1607, 699]"
"[1420, 1255, 756, 641, 1482, 1457, 290, 1431, 787, 529]"
"[35, 377, 339, 55, 930, 551, 784, 1029, 589, 611]"
"[1362, 91, 1457, 290, 529, 241, 949, 1303, 852, 376]"
"[1532, 889, 902, 1385, 284, 1193, 1283, 1229, 925, 1020]"
"[1532, 889, 902, 1385, 284, 1193, 1283, 1229, 925, 1020]"
"[1532, 889, 902, 1385, 284, 1193, 1283, 1229, 925, 1020]"
"[1220, 1527, 1288, 794, 324, 1278, 1277, 1503, 795, 914]"
"[1377, 735, 875, 155, 29, 1327, 1643, 1490, 41, 669]"
"[1377, 735, 875, 155, 29, 1327, 1643, 1490, 41, 669]"
"[194, 342, 61, 513, 1339, 1503, 335, 634, 1139, 1028]"
"[551, 339, 659, 915, 129, 1200, 29, 684, 255, 288]"
"[551, 339, 659, 915, 129, 1200, 29, 684, 255, 288]"
"[551, 339, 659, 915, 129, 1200, 29, 684, 255, 288]"
"[551, 339, 659, 915, 129, 1200, 29, 684, 255, 288]"
"[1229, 578, 684, 351, 1468, 1607, 919, 699, 584, 902]"
"[1229, 578, 684, 351, 1468, 1607, 919, 699, 584, 902]"
"[118, 466, 1028, 8, 61, 342, 335, 1072, 194, 1139]"
"[1039, 1427, 1647, 1426, 1338, 1330, 1229, 240, 719, 577]"
"[284, 1020, 1385, 970, 1283, 1327, 155, 889, 1193, 1532]"
"[284, 1020, 1385, 970, 1283, 1327, 155, 889, 1193, 1532]"
"[284, 1020, 1385, 970, 1283, 1327, 155, 889, 1193, 1532]"
"[1247, 494, 1298, 87, 926, 1296, 919, 419, 566, 974]"
"[1189, 129, 551, 915, 391, 974, 980, 809, 565, 255]"
"[262, 1018, 348, 900, 1068, 165, 908, 607, 173, 888]"
"[1333, 255, 1077, 129, 173, 339, 201, 855, 803, 1189]"
"[1333, 255, 1077, 129, 173, 339, 201, 855, 803, 1189]"
"[1475, 1025, 1466, 27, 1024, 330, 58, 1227, 517, 1376]"
"[1336, 1325, 1376, 1290, 153, 1502, 1221, 1358, 905, 581]"
"[1290, 1227, 543, 393, 254, 398, 568, 682, 1167, 565]"
"[1598, 408, 777, 1554, 478, 1405, 1068, 1301, 607, 1555]"
"[581, 478, 1355, 1331, 330, 690, 1466, 798, 1336, 905]"
"[803, 1493, 204, 918, 808, 1375, 1306, 576, 165, 1290]"
"[919, 684, 814, 87, 318, 930, 589, 659, 974, 730]"
"[919, 684, 814, 87, 318, 930, 589, 659, 974, 730]"
"[1168, 298, 234, 393, 1333, 565, 172, 240, 1230, 105]"
"[1290, 1227, 350, 234, 393, 1333, 1641, 1310, 694, 1025]"
"[234, 875, 914, 1355, 1290, 102, 1167, 393, 1623, 996]"
"[165, 1490, 908, 826, 1327, 1281, 705, 102, 1068, 986]"
"[1598, 878, 558, 444, 1623, 155, 1327, 859, 889, 1068]"
"[1598, 878, 558, 444, 1623, 155, 1327, 859, 889, 1068]"
"[1598, 878, 558, 444, 1623, 155, 1327, 859, 889, 1068]"
"[1598, 878, 558, 444, 1623, 155, 1327, 859, 889, 1068]"
"[185, 932, 710, 282, 317, 986, 1013, 1193, 64, 1006]"
"[1445, 1007, 1630, 282, 1511, 1531, 345, 600, 1249, 185]"
"[561, 308, 372, 1056, 1531, 1525, 258, 600, 1187, 483]"
"[1430, 888, 857, 450, 181, 23, 1018, 165, 1368, 395]"
"[386, 933, 1418, 180, 1172, 34, 442, 1517, 1601, 956]"
"[735, 906, 865, 647, 675, 1013, 488, 317, 1193, 96]"
"[735, 906, 865, 647, 675, 1013, 488, 317, 1193, 96]"
"[725, 112, 821, 820, 1441, 1068, 902, 610, 730, 945]"
"[725, 112, 821, 820, 1441, 1068, 902, 610, 730, 945]"
"[725, 112, 821, 820, 1441, 1068, 902, 610, 730, 945]"
"[963, 18, 1552, 768, 354, 617, 1412, 618, 647, 646]"
"[1457, 486, 1159, 1157, 749, 753, 1431, 163, 529, 1455]"
"[535, 1309, 1063, 1425, 105, 1366, 441, 1298, 246, 724]"
"[1517, 649, 1516, 1348, 1191, 1617, 617, 1367, 967, 448]"
"[1517, 649, 1516, 1348, 1191, 1617, 617, 1367, 967, 448]"
"[906, 346, 265, 1456, 1457, 1157, 647, 721, 488, 1040]"
"[1573, 266, 265, 404, 525, 722, 1042, 1435, 210, 749]"
"[557, 62, 1119, 1006, 614, 1013, 185, 398, 233, 151]"
"[1634, 853, 577, 320, 11, 712, 894, 678, 1318, 1438]"
"[1634, 853, 577, 320, 11, 712, 894, 678, 1318, 1438]"
"[3, 641, 529, 1040, 1101, 74, 919, 589, 788, 1457]"
"[3, 641, 529, 1040, 1101, 74, 919, 589, 788, 1457]"
"[3, 641, 529, 1040, 1101, 74, 919, 589, 788, 1457]"
"[926, 1247, 598, 1010, 494, 622, 930, 1296, 957, 277]"
"[494, 1015, 400, 1297, 919, 957, 46, 930, 961, 1306]"
"[494, 1015, 400, 1297, 919, 957, 46, 930, 961, 1306]"
"[535, 724, 108, 3, 1011, 1063, 351, 1309, 1412, 678]"
"[535, 724, 108, 3, 1011, 1063, 351, 1309, 1412, 678]"
"[988, 756, 1605, 1032, 882, 126, 24, 974, 1457, 814]"
"[558, 735, 647, 669, 754, 155, 925, 859, 1066, 1462]"
"[558, 735, 647, 669, 754, 155, 925, 859, 1066, 1462]"
"[558, 735, 647, 669, 754, 155, 925, 859, 1066, 1462]"
"[1412, 618, 444, 1040, 183, 1490, 532, 216, 3, 945]"
"[1412, 618, 444, 1040, 183, 1490, 532, 216, 3, 945]"
"[1412, 618, 444, 1040, 183, 1490, 532, 216, 3, 945]"
"[581, 1405, 234, 1290, 1507, 393, 330, 478, 1331, 1227]"
"[1493, 374, 401, 1521, 581, 133, 1608, 474, 234, 1306]"
"[553, 325, 216, 986, 183, 1193, 1393, 1013, 710, 317]"
"[553, 325, 216, 986, 183, 1193, 1393, 1013, 710, 317]"
"[553, 325, 216, 986, 183, 1193, 1393, 1013, 710, 317]"
"[926, 1357, 604, 18, 919, 618, 859, 1296, 216, 277]"
"[945, 725, 690, 1377, 296, 375, 555, 730, 1649, 1412]"
"[945, 725, 690, 1377, 296, 375, 555, 730, 1649, 1412]"
"[725, 820, 176, 945, 420, 537, 84, 584, 296, 610]"
"[725, 820, 176, 945, 420, 537, 84, 584, 296, 610]"
"[725, 820, 176, 945, 420, 537, 84, 584, 296, 610]"
"[1517, 386, 473, 180, 81, 956, 1601, 537, 618, 763]"
"[1517, 386, 473, 180, 81, 956, 1601, 537, 618, 763]"
"[1246, 1486, 825, 475, 557, 1411, 1265, 747, 357, 641]"
"[831, 918, 74, 945, 1351, 708, 1300, 553, 284, 1385]"
"[831, 918, 74, 945, 1351, 708, 1300, 553, 284, 1385]"
"[1497, 1185, 1385, 1216, 782, 1373, 1523, 431, 1351, 1536]"
"[1497, 1185, 1385, 1216, 782, 1373, 1523, 431, 1351, 1536]"
"[275, 1597, 1641, 576, 345, 1179, 862, 1310, 211, 810]"
"[831, 1597, 345, 1300, 918, 1575, 57, 810, 1423, 1219]"
"[831, 1611, 293, 183, 867, 345, 884, 312, 1300, 810]"
"[1181, 902, 1228, 1532, 1446, 55, 665, 1165, 803, 431]"
"[1181, 902, 1228, 1532, 1446, 55, 665, 1165, 803, 431]"
"[918, 1552, 1597, 345, 862, 57, 1575, 911, 1423, 810]"
"[974, 1267, 659, 684, 1123, 129, 1200, 1229, 399, 1607]"
"[974, 1267, 659, 684, 1123, 129, 1200, 1229, 399, 1607]"
"[857, 1368, 424, 888, 1390, 380, 1377, 1013, 1286, 277]"
"[1482, 98, 672, 129, 1420, 339, 399, 1083, 1267, 1398]"
"[173, 349, 607, 508, 1286, 1555, 262, 1390, 201, 1371]"
"[173, 349, 607, 508, 1286, 1555, 262, 1390, 201, 1371]"
"[1633, 1072, 342, 513, 335, 61, 1028, 348, 337, 682]"
"[1071, 1072, 878, 682, 908, 1635, 1643, 979, 1296, 1633]"
"[1490, 444, 1296, 1327, 1623, 826, 1598, 1281, 165, 155]"
"[1490, 444, 1296, 1327, 1623, 826, 1598, 1281, 165, 155]"
"[1490, 444, 1296, 1327, 1623, 826, 1598, 1281, 165, 155]"
"[1490, 444, 1296, 1327, 1623, 826, 1598, 1281, 165, 155]"
"[399, 1115, 1070, 351, 1204, 348, 339, 255, 249, 577]"
"[190, 999, 926, 1010, 89, 277, 618, 169, 911, 616]"
"[190, 999, 926, 1010, 89, 277, 618, 169, 911, 616]"
"[354, 597, 614, 825, 73, 450, 888, 878, 447, 926]"
"[492, 1012, 1490, 1390, 444, 925, 1385, 29, 443, 859]"
"[1072, 917, 979, 1071, 1633, 306, 954, 311, 466, 682]"
"[641, 1431, 117, 529, 115, 1225, 51, 119, 1455, 3]"
"[1412, 3, 108, 74, 216, 618, 919, 930, 183, 1441]"
"[1412, 3, 108, 74, 216, 618, 919, 930, 183, 1441]"
"[1412, 3, 108, 74, 216, 618, 919, 930, 183, 1441]"
"[1010, 1279, 470, 1365, 117, 397, 475, 1455, 961, 1369]"
"[724, 1575, 1151, 867, 884, 265, 293, 1042, 1309, 830]"
"[724, 1575, 1151, 867, 884, 265, 293, 1042, 1309, 830]"
"[724, 766, 485, 1575, 678, 265, 1042, 722, 345, 525]"
"[678, 320, 345, 1548, 724, 766, 1575, 169, 665, 1452]"
"[1576, 1042, 1517, 485, 1043, 450, 886, 1574, 614, 1132]"
"[1029, 360, 834, 1272, 397, 1219, 327, 55, 1266, 610]"
"[886, 380, 216, 553, 1575, 1412, 616, 986, 74, 911]"
"[886, 380, 216, 553, 1575, 1412, 616, 986, 74, 911]"
"[1093, 641, 210, 1456, 1101, 1431, 163, 1098, 1159, 178]"
"[1164, 341, 1609, 740, 968, 640, 516, 606, 473, 1330]"
"[1369, 1083, 942, 1593, 1563, 210, 529, 1280, 1365, 753]"
"[1004, 1443, 1322, 1532, 902, 227, 1228, 877, 859, 1019]"
"[1004, 1443, 1322, 1532, 902, 227, 1228, 877, 859, 1019]"
"[1181, 902, 55, 1385, 1532, 1607, 808, 1229, 889, 803]"
"[1181, 902, 55, 1385, 1532, 1607, 808, 1229, 889, 803]"
"[1181, 902, 55, 1385, 1532, 1607, 808, 1229, 889, 803]"
"[1227, 1249, 927, 1554, 1192, 478, 99, 1445, 1281, 552]"
"[173, 155, 1020, 443, 902, 1381, 889, 1334, 705, 1385]"
"[719, 1486, 1627, 1399, 1647, 396, 1120, 1345, 747, 717]"
"[102, 1623, 878, 1165, 249, 1532, 1077, 1204, 1327, 351]"
"[102, 1623, 878, 1165, 249, 1532, 1077, 1204, 1327, 351]"
"[102, 1623, 878, 1165, 249, 1532, 1077, 1204, 1327, 351]"
"[1119, 753, 499, 1053, 1157, 1046, 751, 68, 194, 625]"
"[1168, 298, 240, 1330, 491, 213, 1465, 172, 1230, 1609]"
"[825, 1246, 1265, 1324, 501, 357, 719, 1630, 770, 614]"
"[1134, 1481, 1055, 207, 1480, 501, 239, 942, 1122, 364]"
"[1134, 1481, 1055, 207, 1480, 501, 239, 942, 1122, 364]"
"[1557, 499, 1556, 625, 194, 966, 628, 1053, 414, 382]"
"[1481, 1134, 416, 1480, 1123, 637, 364, 424, 251, 315]"
"[1481, 1134, 416, 1480, 1123, 637, 364, 424, 251, 315]"
"[1481, 1134, 416, 1480, 1123, 637, 364, 424, 251, 315]"
"[958, 1134, 416, 1481, 1620, 942, 1493, 207, 239, 1521]"
"[958, 1134, 416, 1481, 1620, 942, 1493, 207, 239, 1521]"
"[958, 1134, 416, 1481, 1620, 942, 1493, 207, 239, 1521]"
"[684, 541, 251, 1200, 855, 424, 1011, 637, 1532, 1229]"
"[684, 541, 251, 1200, 855, 424, 1011, 637, 1532, 1229]"
"[1229, 1279, 684, 1607, 578, 494, 46, 961, 541, 129]"
"[1607, 1247, 965, 1398, 1229, 808, 63, 51, 926, 1077]"
"[281, 53, 192, 875, 1253, 795, 191, 914, 502, 50]"
"[1229, 965, 1607, 240, 598, 1077, 1296, 902, 1247, 808]"
"[61, 136, 652, 1551, 966, 656, 135, 1053, 1489, 314]"
"[406, 498, 1635, 858, 1450, 1439, 1554, 202, 1612, 647]"
"[406, 498, 1635, 858, 1450, 1439, 1554, 202, 1612, 647]"
"[690, 478, 1505, 792, 831, 581, 1251, 1325, 552, 1111]"
"[1155, 966, 1551, 652, 61, 414, 129, 1053, 1536, 1073]"
"[1155, 966, 1551, 652, 61, 414, 129, 1053, 1536, 1073]"
"[1444, 1527, 1534, 1220, 1539, 1073, 1288, 387, 1280, 1482]"
"[1527, 1288, 914, 805, 1371, 794, 795, 173, 1220, 1480]"
"[1527, 1288, 914, 805, 1371, 794, 795, 173, 1220, 1480]"
"[1255, 46, 1535, 571, 1536, 684, 38, 837, 814, 1081]"
"[1255, 46, 1535, 571, 1536, 684, 38, 837, 814, 1081]"
"[1255, 46, 1535, 571, 1536, 684, 38, 837, 814, 1081]"
"[1527, 947, 833, 1278, 35, 1288, 1220, 1480, 1489, 669]"
"[76, 65, 573, 442, 413, 763, 22, 1576, 283, 601]"
"[1455, 3, 1457, 1431, 485, 15, 1040, 641, 529, 1157]"
"[15, 3, 730, 1040, 537, 883, 1457, 1431, 177, 529]"
"[1237, 87, 129, 756, 1010, 930, 922, 327, 1289, 852]"
"[1237, 87, 129, 756, 1010, 930, 922, 327, 1289, 852]"
"[1237, 87, 129, 756, 1010, 930, 922, 327, 1289, 852]"
"[1455, 768, 15, 3, 529, 485, 1066, 1457, 641, 709]"
"[1106, 1169, 0, 645, 807, 181, 507, 54, 703, 6]"
"[34, 22, 752, 1172, 732, 1576, 386, 763, 595, 506]"
"[1028, 194, 1072, 1139, 61, 335, 634, 466, 1503, 342]"
"[118, 61, 342, 335, 513, 1072, 1139, 194, 1028, 337]"
"[1056, 1488, 1385, 29, 1607, 1283, 1200, 684, 970, 284]"
"[453, 918, 831, 1575, 284, 1552, 451, 57, 553, 1327]"
"[453, 918, 831, 1575, 284, 1552, 451, 57, 553, 1327]"
"[453, 918, 831, 1575, 284, 1552, 451, 57, 553, 1327]"
"[1071, 130, 342, 1072, 969, 513, 335, 194, 979, 13]"
"[1327, 1283, 1544, 1623, 889, 284, 155, 1532, 1407, 970]"
"[1327, 1283, 1544, 1623, 889, 284, 155, 1532, 1407, 970]"
"[1327, 1283, 1544, 1623, 889, 284, 155, 1532, 1407, 970]"
